Date,^GSPC,log_ret,ewma200,ewma50,ewma20,ewma10,mom200,mom50,mom20,mom10,momrev200,momrev50,momrev20,momrev10,vola200,vola50,vola20,vola10
2017-07-11 00:00:00-04:00,2425.530029296875,-0.0007829870660821734,2317.6756025758946,2413.376769944973,2426.857091563467,2426.4740175078246,1.1140696246768655,1.017334988244038,0.9984111799867769,0.9944486879494989,0.8976099678599968,0.9829603931405537,1.0015913483793764,1.0055823011461231,0.068761868929456,0.03331996739937519,0.022972944233216937,0.019852440977606314
2017-07-12 00:00:00-04:00,2443.25,0.007279050947821435,2318.9250990676765,2414.5482691628176,2428.4183209383746,2429.5241961427655,1.1286835833924505,1.0229951137734346,1.0011883140646645,1.0098662129734464,0.8859879019364576,0.9775217755551008,0.9988130963496368,0.9902301781694465,0.06879808887423958,0.03401042616653357,0.023712013549544192,0.019306055041935354
2017-07-13 00:00:00-04:00,2447.830078125,0.001872829473473065,2320.2077356752125,2415.853438141727,2430.267059718053,2432.852538321353,1.1405945513903422,1.0236955791939581,1.0040650048268929,1.0029254583294738,0.8767357329394896,0.9768529046373183,0.9959514525380818,0.9970830750130257,0.06818075254524715,0.0340323735741172,0.02375110155110871,0.01734744359911074
2017-07-14 00:00:00-04:00,2459.27001953125,0.004662616170009233,2321.591439992188,2417.5560491766105,2433.0292463669293,2437.6557167231526,1.1385878696830014,1.0297890567974335,1.0110217882408297,1.0163532955150951,0.8782809185191951,0.9710726613369972,0.9890983672468547,0.9839098317610048,0.06805371488325287,0.0342394930506934,0.02400520052744893,0.014625703295427235
2017-07-17 00:00:00-04:00,2459.139892578125,-5.291423670686425e-05,2322.9600813114516,2419.186788133533,2435.515974577519,2441.5619305149658,1.132529122102575,1.0291355052386346,1.0106816231130438,1.0147436800890404,0.8829795017928275,0.971689340140025,0.9894312680979171,0.9854705376556308,0.06789758237985605,0.034245475371205696,0.024011461034613928,0.014722108664894963
2017-07-18 00:00:00-04:00,2460.610107421875,0.0005976786981109875,2324.3297333125506,2420.8112320271935,2437.9058919912673,2445.025235407131,1.143868683654166,1.025557588853799,1.0029143114614525,1.013009455510354,0.8742262239450704,0.9750793235488967,0.9970941570699039,0.9871576169012167,0.06715157652588588,0.034058227757112564,0.022576233646974656,0.01471244367905629
2017-07-19 00:00:00-04:00,2473.830078125,0.00535825821605345,2325.817298932575,2422.8904024624017,2441.327243051623,2450.2624795376523,1.1409234347389112,1.0310289320360688,1.01510036740858,1.0169740429343204,0.876483004513655,0.969904887174414,0.9851242617051463,0.9833092662961738,0.06692037086357368,0.0343976712303034,0.02193190428327025,0.015267581119341402
2017-07-20 00:00:00-04:00,2473.449951171875,-0.00015367108860704477,2327.2862805468963,2424.8731298627736,2444.3865485868855,2454.478383471147,1.1444799218280046,1.0319284881394823,1.015536084217541,1.026434257151935,0.8737593215289997,0.9690593984888934,0.9847015931201388,0.9742465170392087,0.06680918126938966,0.034366363723837424,0.021908651513218018,0.009514031248107674
2017-07-21 00:00:00-04:00,2472.5400390625,-0.0003679393292088825,2328.7315915769022,2426.742420419626,2447.067833394087,2457.762320851393,1.1497565904936047,1.0303839174416953,1.0156254011347299,1.0195284922178274,0.8697493089130176,0.9705120422326325,0.9846149957284722,0.9808455650166813,0.06657667559034879,0.034376707090859514,0.021903643942028657,0.008915060351768957
2017-07-24 00:00:00-04:00,2469.909912109375,-0.0010643009954088047,2330.1363509851853,2428.4352632309888,2449.2432694622094,2459.9709738073893,1.1436197739743852,1.031518840543063,1.0129638939622883,1.0174999821478015,0.8744164999217634,0.9694442415356471,0.9872020177228835,0.9828010000443819,0.06650172391506437,0.03430394525094898,0.021961817269120814,0.009375520638421696
